date,district_id,district_name,province,rainfall_mm,temperature_c,humidity_pct,wind_speed_ms
2015-02-19,PK-SD-LRK,Larkana,Sindh,0.0,24.76,26.06,2.12
2015-02-20,PK-SD-LRK,Larkana,Sindh,0.0,24.3,29.76,3.57
2015-02-21,PK-SD-LRK,Larkana,Sindh,0.0,23.45,40.97,2.98
2015-02-22,PK-SD-LRK,Larkana,Sindh,0.0,22.72,42.93,1.75
2015-02-23,PK-SD-LRK,Larkana,Sindh,0.0,24.94,34.62,3.61
2015-02-24,PK-SD-LRK,Larkana,Sindh,0.0,23.05,28.23,4.47
2015-02-25,PK-SD-LRK,Larkana,Sindh,0.0,17.03,17.41,4.03
2015-02-26,PK-SD-LRK,Larkana,Sindh,0.0,16.58,14.51,2.91
2015-02-27,PK-SD-LRK,Larkana,Sindh,0.0,17.93,15.95,2.52
2015-02-28,PK-SD-LRK,Larkana,Sindh,0.83,17.15,26.05,4.55
2015-03-01,PK-SD-LRK,Larkana,Sindh,1.08,17.06,42.54,4.82
2015-03-02,PK-SD-LRK,Larkana,Sindh,0.0,17.22,46.21,2.67
2015-03-03,PK-SD-LRK,Larkana,Sindh,0.0,19.04,30.56,2.48
2015-03-04,PK-SD-LRK,Larkana,Sindh,0.0,21.08,30.92,2.48
2015-03-05,PK-SD-LRK,Larkana,Sindh,0.88,23.07,45.97,2.3
2015-03-06,PK-SD-LRK,Larkana,Sindh,4.08,21.0,48.12,3.29
2015-03-07,PK-SD-LRK,Larkana,Sindh,0.41,19.99,45.55,2.09
2015-03-08,PK-SD-LRK,Larkana,Sindh,0.07,17.45,22.88,3.12
2015-03-09,PK-SD-LRK,Larkana,Sindh,0.0,17.47,23.62,3.38
2015-03-10,PK-SD-LRK,Larkana,Sindh,0.0,17.77,34.89,2.48
2015-03-11,PK-SD-LRK,Larkana,Sindh,0.0,20.82,25.54,2.13
2015-03-12,PK-SD-LRK,Larkana,Sindh,0.0,22.62,25.5,3.42
2015-03-13,PK-SD-LRK,Larkana,Sindh,0.08,21.97,26.55,2.88
2015-03-14,PK-SD-LRK,Larkana,Sindh,3.88,20.63,40.36,3.17
2015-03-15,PK-SD-LRK,Larkana,Sindh,0.36,19.82,54.46,3.31
2015-03-16,PK-SD-LRK,Larkana,Sindh,0.0,21.6,42.95,2.08
2015-03-17,PK-SD-LRK,Larkana,Sindh,0.0,22.1,40.72,2.35
2015-03-18,PK-SD-LRK,Larkana,Sindh,0.0,24.44,35.87,1.65
2015-03-19,PK-SD-LRK,Larkana,Sindh,0.0,26.79,30.75,2.31
2015-03-20,PK-SD-LRK,Larkana,Sindh,0.0,28.41,26.42,3.21
2015-03-21,PK-SD-LRK,Larkana,Sindh,0.0,28.7,30.27,2.1
2015-03-22,PK-SD-LRK,Larkana,Sindh,0.0,29.76,30.04,2.04
2015-03-23,PK-SD-LRK,Larkana,Sindh,0.0,30.71,26.67,2.35
2015-03-24,PK-SD-LRK,Larkana,Sindh,0.0,31.88,22.19,2.54
2015-03-25,PK-SD-LRK,Larkana,Sindh,0.0,29.75,29.82,4.24
2015-03-26,PK-SD-LRK,Larkana,Sindh,0.0,29.38,32.75,3.18
2015-03-27,PK-SD-LRK,Larkana,Sindh,0.0,31.23,30.55,2.46
2015-03-28,PK-SD-LRK,Larkana,Sindh,0.04,31.73,23.16,2.33
2015-03-29,PK-SD-LRK,Larkana,Sindh,0.61,28.25,25.82,3.62
2015-03-30,PK-SD-LRK,Larkana,Sindh,0.0,27.23,28.0,2.54
2015-03-31,PK-SD-LRK,Larkana,Sindh,0.0,28.78,25.98,1.89
2015-04-01,PK-SD-LRK,Larkana,Sindh,0.0,31.35,23.84,2.28
2015-04-02,PK-SD-LRK,Larkana,Sindh,2.0,31.31,34.27,4.04
2015-04-03,PK-SD-LRK,Larkana,Sindh,13.35,25.91,62.83,2.83
2015-04-04,PK-SD-LRK,Larkana,Sindh,0.03,26.49,59.31,1.83
2015-04-05,PK-SD-LRK,Larkana,Sindh,0.13,29.22,40.35,1.55
2015-04-06,PK-SD-LRK,Larkana,Sindh,14.57,27.97,50.68,2.12
2015-04-07,PK-SD-LRK,Larkana,Sindh,0.12,27.53,44.23,2.28
2015-04-08,PK-SD-LRK,Larkana,Sindh,0.0,27.21,39.64,3.04
2015-04-09,PK-SD-LRK,Larkana,Sindh,0.0,28.23,35.99,2.32
2015-04-10,PK-SD-LRK,Larkana,Sindh,0.02,30.64,30.92,2.07
2015-04-11,PK-SD-LRK,Larkana,Sindh,0.37,30.1,34.69,2.49
2015-04-12,PK-SD-LRK,Larkana,Sindh,0.18,29.03,40.07,4.26
2015-04-13,PK-SD-LRK,Larkana,Sindh,0.0,30.27,36.43,2.29
2015-04-14,PK-SD-LRK,Larkana,Sindh,0.0,31.05,33.33,2.36
2015-04-15,PK-SD-LRK,Larkana,Sindh,0.0,31.9,30.48,1.8
2015-04-16,PK-SD-LRK,Larkana,Sindh,0.0,34.41,26.74,1.27
2015-04-17,PK-SD-LRK,Larkana,Sindh,0.0,33.84,26.91,2.08
2015-04-18,PK-SD-LRK,Larkana,Sindh,0.0,34.89,19.71,2.96
2015-04-19,PK-SD-LRK,Larkana,Sindh,0.0,36.12,21.55,5.29
2015-04-20,PK-SD-LRK,Larkana,Sindh,0.0,33.35,21.07,3.71
2015-04-21,PK-SD-LRK,Larkana,Sindh,0.0,32.16,12.99,3.04
2015-04-22,PK-SD-LRK,Larkana,Sindh,0.0,32.55,12.89,2.64
2015-04-23,PK-SD-LRK,Larkana,Sindh,0.0,33.88,8.99,2.58
2015-04-24,PK-SD-LRK,Larkana,Sindh,0.0,34.44,8.55,2.66
2015-04-25,PK-SD-LRK,Larkana,Sindh,0.0,36.49,9.78,1.75
2015-04-26,PK-SD-LRK,Larkana,Sindh,0.0,37.5,14.96,2.51
2015-04-27,PK-SD-LRK,Larkana,Sindh,0.0,36.38,8.73,4.21
2015-04-28,PK-SD-LRK,Larkana,Sindh,0.0,34.86,4.58,3.55
2015-04-29,PK-SD-LRK,Larkana,Sindh,0.0,36.91,7.31,4.36
2015-04-30,PK-SD-LRK,Larkana,Sindh,0.0,35.44,10.23,4.32
2015-05-01,PK-SD-LRK,Larkana,Sindh,0.0,33.49,12.39,2.36
2015-05-02,PK-SD-LRK,Larkana,Sindh,0.0,35.04,8.77,3.0
2015-05-03,PK-SD-LRK,Larkana,Sindh,0.0,35.67,7.41,2.24
2015-05-04,PK-SD-LRK,Larkana,Sindh,0.0,35.42,9.46,2.21
2015-05-05,PK-SD-LRK,Larkana,Sindh,0.0,36.46,11.63,2.84
2015-05-06,PK-SD-LRK,Larkana,Sindh,0.0,37.13,17.16,3.58
2015-05-07,PK-SD-LRK,Larkana,Sindh,0.0,35.66,33.09,3.96
2015-05-08,PK-SD-LRK,Larkana,Sindh,0.0,36.88,28.29,3.67
2015-05-09,PK-SD-LRK,Larkana,Sindh,0.0,36.78,26.93,2.36
2015-05-10,PK-SD-LRK,Larkana,Sindh,0.01,37.21,28.66,2.79
2015-05-11,PK-SD-LRK,Larkana,Sindh,0.06,37.89,21.85,3.29
2015-05-12,PK-SD-LRK,Larkana,Sindh,0.09,36.8,21.1,2.28
2015-05-13,PK-SD-LRK,Larkana,Sindh,0.0,36.17,24.36,3.61
2015-05-14,PK-SD-LRK,Larkana,Sindh,0.0,37.15,22.87,2.97
2015-05-15,PK-SD-LRK,Larkana,Sindh,0.0,37.88,17.63,1.8
2015-05-16,PK-SD-LRK,Larkana,Sindh,0.0,38.88,14.74,2.21
2015-05-17,PK-SD-LRK,Larkana,Sindh,0.0,39.04,24.04,2.44
2015-05-18,PK-SD-LRK,Larkana,Sindh,0.0,40.21,17.11,3.21
2015-05-19,PK-SD-LRK,Larkana,Sindh,0.47,39.69,23.29,3.53
2015-05-20,PK-SD-LRK,Larkana,Sindh,0.0,39.86,20.0,3.0
2015-05-21,PK-SD-LRK,Larkana,Sindh,0.0,39.29,10.69,3.77
2015-05-22,PK-SD-LRK,Larkana,Sindh,0.0,39.29,12.43,2.39
2015-05-23,PK-SD-LRK,Larkana,Sindh,0.0,39.96,14.18,2.67
2015-05-24,PK-SD-LRK,Larkana,Sindh,0.0,39.64,9.03,4.92
2015-05-25,PK-SD-LRK,Larkana,Sindh,0.0,39.48,10.74,3.32
2015-05-26,PK-SD-LRK,Larkana,Sindh,0.0,39.65,7.4,3.95
2015-05-27,PK-SD-LRK,Larkana,Sindh,0.0,39.71,28.37,2.65
2015-05-28,PK-SD-LRK,Larkana,Sindh,2.6,38.88,30.24,3.42
2015-05-29,PK-SD-LRK,Larkana,Sindh,0.25,37.47,28.24,3.25
2015-05-30,PK-SD-LRK,Larkana,Sindh,0.0,38.02,20.6,2.14
2015-05-31,PK-SD-LRK,Larkana,Sindh,0.0,39.12,12.18,2.65
2015-06-01,PK-SD-LRK,Larkana,Sindh,0.0,38.66,9.04,3.01
2015-06-02,PK-SD-LRK,Larkana,Sindh,1.01,36.63,22.83,5.4
2015-06-03,PK-SD-LRK,Larkana,Sindh,5.08,35.41,36.73,3.38
2015-06-04,PK-SD-LRK,Larkana,Sindh,9.64,32.86,48.29,3.45
2015-06-05,PK-SD-LRK,Larkana,Sindh,0.02,34.18,34.81,3.4
2015-06-06,PK-SD-LRK,Larkana,Sindh,0.0,35.78,34.64,2.91
2015-06-07,PK-SD-LRK,Larkana,Sindh,0.0,37.4,33.65,2.75
2015-06-08,PK-SD-LRK,Larkana,Sindh,0.0,38.08,30.8,3.48
2015-06-09,PK-SD-LRK,Larkana,Sindh,0.0,36.17,32.95,7.79
2015-06-10,PK-SD-LRK,Larkana,Sindh,0.01,35.57,42.64,7.52
2015-06-11,PK-SD-LRK,Larkana,Sindh,0.06,36.36,41.65,4.82
2015-06-12,PK-SD-LRK,Larkana,Sindh,0.05,37.63,37.26,3.68
2015-06-13,PK-SD-LRK,Larkana,Sindh,0.0,38.54,35.75,4.06
2015-06-14,PK-SD-LRK,Larkana,Sindh,0.0,38.93,35.61,4.58
2015-06-15,PK-SD-LRK,Larkana,Sindh,0.04,38.3,37.44,4.9
2015-06-16,PK-SD-LRK,Larkana,Sindh,0.76,37.88,38.57,4.8
2015-06-17,PK-SD-LRK,Larkana,Sindh,0.17,38.95,33.79,3.19
2015-06-18,PK-SD-LRK,Larkana,Sindh,0.0,40.14,30.47,3.47
2015-06-19,PK-SD-LRK,Larkana,Sindh,0.0,41.01,27.54,4.18
2015-06-20,PK-SD-LRK,Larkana,Sindh,0.0,41.44,26.51,4.57
2015-06-21,PK-SD-LRK,Larkana,Sindh,0.02,39.61,31.92,3.31
2015-06-22,PK-SD-LRK,Larkana,Sindh,0.04,40.49,26.81,2.12
2015-06-23,PK-SD-LRK,Larkana,Sindh,0.0,39.82,34.12,4.87
2015-06-24,PK-SD-LRK,Larkana,Sindh,0.0,38.29,35.65,2.22
2015-06-25,PK-SD-LRK,Larkana,Sindh,0.02,38.67,33.92,3.61
2015-06-26,PK-SD-LRK,Larkana,Sindh,0.0,39.86,25.68,2.98
2015-06-27,PK-SD-LRK,Larkana,Sindh,0.0,38.99,32.82,3.92
2015-06-28,PK-SD-LRK,Larkana,Sindh,0.0,40.16,30.41,5.5
2015-06-29,PK-SD-LRK,Larkana,Sindh,0.0,40.08,28.2,4.76
2015-06-30,PK-SD-LRK,Larkana,Sindh,0.0,39.0,32.59,4.67
2015-07-01,PK-SD-LRK,Larkana,Sindh,0.0,39.32,33.75,5.03
2015-07-02,PK-SD-LRK,Larkana,Sindh,0.09,38.71,37.02,5.32
2015-07-03,PK-SD-LRK,Larkana,Sindh,0.02,39.76,35.04,4.69
2015-07-04,PK-SD-LRK,Larkana,Sindh,0.03,41.16,31.48,5.07
2015-07-05,PK-SD-LRK,Larkana,Sindh,0.0,41.04,33.54,5.31
2015-07-06,PK-SD-LRK,Larkana,Sindh,0.0,40.01,36.51,5.18
2015-07-07,PK-SD-LRK,Larkana,Sindh,0.05,38.67,38.62,6.32
2015-07-08,PK-SD-LRK,Larkana,Sindh,0.7,39.05,36.71,5.33
2015-07-09,PK-SD-LRK,Larkana,Sindh,0.0,39.25,35.04,4.5
2015-07-10,PK-SD-LRK,Larkana,Sindh,0.0,38.86,36.18,5.01
2015-07-11,PK-SD-LRK,Larkana,Sindh,0.93,36.08,43.56,5.38
2015-07-12,PK-SD-LRK,Larkana,Sindh,0.11,38.08,35.69,3.87
2015-07-13,PK-SD-LRK,Larkana,Sindh,0.08,39.04,33.91,4.9
2015-07-14,PK-SD-LRK,Larkana,Sindh,0.0,37.93,38.33,4.85
2015-07-15,PK-SD-LRK,Larkana,Sindh,0.0,39.06,34.09,4.0
2015-07-16,PK-SD-LRK,Larkana,Sindh,0.0,38.89,33.5,4.57
2015-07-17,PK-SD-LRK,Larkana,Sindh,0.0,37.61,40.23,5.2
2015-07-18,PK-SD-LRK,Larkana,Sindh,2.3,38.28,37.95,4.58
2015-07-19,PK-SD-LRK,Larkana,Sindh,2.31,37.81,40.89,4.85
2015-07-20,PK-SD-LRK,Larkana,Sindh,0.0,37.71,39.84,3.97
2015-07-21,PK-SD-LRK,Larkana,Sindh,0.07,38.61,39.05,5.48
2015-07-22,PK-SD-LRK,Larkana,Sindh,0.22,37.34,42.58,4.7
2015-07-23,PK-SD-LRK,Larkana,Sindh,2.51,35.94,46.93,5.29
2015-07-24,PK-SD-LRK,Larkana,Sindh,2.75,34.36,54.57,3.65
2015-07-25,PK-SD-LRK,Larkana,Sindh,0.37,34.64,54.3,4.32
2015-07-26,PK-SD-LRK,Larkana,Sindh,20.92,32.28,68.58,2.88
2015-07-27,PK-SD-LRK,Larkana,Sindh,15.31,32.82,66.49,2.18
2015-07-28,PK-SD-LRK,Larkana,Sindh,3.82,34.53,54.35,3.59
2015-07-29,PK-SD-LRK,Larkana,Sindh,1.94,34.14,53.07,2.4
2015-07-30,PK-SD-LRK,Larkana,Sindh,0.64,35.12,49.43,2.93
2015-07-31,PK-SD-LRK,Larkana,Sindh,0.09,36.28,46.3,3.31
2015-08-01,PK-SD-LRK,Larkana,Sindh,0.0,36.05,43.77,5.72
2015-08-02,PK-SD-LRK,Larkana,Sindh,0.0,35.3,45.91,4.19
2015-08-03,PK-SD-LRK,Larkana,Sindh,0.0,36.2,43.33,3.26
2015-08-04,PK-SD-LRK,Larkana,Sindh,0.0,36.42,42.44,3.96
2015-08-05,PK-SD-LRK,Larkana,Sindh,0.0,36.39,41.42,3.27
2015-08-06,PK-SD-LRK,Larkana,Sindh,0.0,36.8,41.92,3.32
2015-08-07,PK-SD-LRK,Larkana,Sindh,0.0,37.43,41.57,4.4
2015-08-08,PK-SD-LRK,Larkana,Sindh,0.0,37.41,41.78,4.06
2015-08-09,PK-SD-LRK,Larkana,Sindh,0.0,36.42,42.01,4.44
2015-08-10,PK-SD-LRK,Larkana,Sindh,0.0,35.25,44.47,4.61
2015-08-11,PK-SD-LRK,Larkana,Sindh,0.0,36.15,41.95,3.8
2015-08-12,PK-SD-LRK,Larkana,Sindh,0.02,36.28,41.98,4.26
2015-08-13,PK-SD-LRK,Larkana,Sindh,0.01,35.68,43.31,4.06
2015-08-14,PK-SD-LRK,Larkana,Sindh,0.06,36.03,44.26,4.07
2015-08-15,PK-SD-LRK,Larkana,Sindh,0.11,36.19,44.66,4.23
2015-08-16,PK-SD-LRK,Larkana,Sindh,0.04,36.77,40.39,3.84
2015-08-17,PK-SD-LRK,Larkana,Sindh,0.0,36.61,38.65,3.97
2015-08-18,PK-SD-LRK,Larkana,Sindh,0.0,36.48,38.15,4.44
2015-08-19,PK-SD-LRK,Larkana,Sindh,0.0,36.33,40.22,6.07
2015-08-20,PK-SD-LRK,Larkana,Sindh,0.0,37.01,37.51,4.73
2015-08-21,PK-SD-LRK,Larkana,Sindh,0.0,36.32,40.26,4.74
2015-08-22,PK-SD-LRK,Larkana,Sindh,0.0,37.09,40.47,3.69
2015-08-23,PK-SD-LRK,Larkana,Sindh,0.0,37.0,40.3,5.08
2015-08-24,PK-SD-LRK,Larkana,Sindh,0.0,36.34,41.38,4.07
2015-08-25,PK-SD-LRK,Larkana,Sindh,0.0,36.6,39.29,3.81
2015-08-26,PK-SD-LRK,Larkana,Sindh,0.0,37.43,38.08,3.9
2015-08-27,PK-SD-LRK,Larkana,Sindh,0.0,37.03,39.56,4.34
2015-08-28,PK-SD-LRK,Larkana,Sindh,0.0,36.39,40.7,4.69
2015-08-29,PK-SD-LRK,Larkana,Sindh,0.0,37.01,37.43,4.37
2015-08-30,PK-SD-LRK,Larkana,Sindh,0.0,36.07,37.91,5.14
2015-08-31,PK-SD-LRK,Larkana,Sindh,0.0,34.58,36.57,3.94
2015-09-01,PK-SD-LRK,Larkana,Sindh,0.0,34.98,35.24,3.11
2015-09-02,PK-SD-LRK,Larkana,Sindh,0.0,34.26,35.92,4.28
2015-09-03,PK-SD-LRK,Larkana,Sindh,0.0,34.54,35.02,5.03
2015-09-04,PK-SD-LRK,Larkana,Sindh,0.0,34.57,36.17,5.21
2015-09-05,PK-SD-LRK,Larkana,Sindh,0.0,34.83,33.25,5.21
2015-09-06,PK-SD-LRK,Larkana,Sindh,0.0,34.99,36.22,4.84
2015-09-07,PK-SD-LRK,Larkana,Sindh,0.0,34.91,37.48,4.3
2015-09-08,PK-SD-LRK,Larkana,Sindh,0.0,34.76,35.98,3.19
2015-09-09,PK-SD-LRK,Larkana,Sindh,0.0,35.54,30.45,3.15
2015-09-10,PK-SD-LRK,Larkana,Sindh,0.0,35.49,32.58,4.1
2015-09-11,PK-SD-LRK,Larkana,Sindh,0.0,35.46,28.4,4.19
2015-09-12,PK-SD-LRK,Larkana,Sindh,0.0,35.72,29.4,4.22
2015-09-13,PK-SD-LRK,Larkana,Sindh,0.0,35.91,28.47,3.5
2015-09-14,PK-SD-LRK,Larkana,Sindh,0.0,35.39,35.98,2.96
2015-09-15,PK-SD-LRK,Larkana,Sindh,0.0,35.43,35.82,3.21
2015-09-16,PK-SD-LRK,Larkana,Sindh,0.0,35.83,32.32,2.53
2015-09-17,PK-SD-LRK,Larkana,Sindh,0.01,35.94,28.92,2.45
2015-09-18,PK-SD-LRK,Larkana,Sindh,0.0,36.59,25.66,1.63
2015-09-19,PK-SD-LRK,Larkana,Sindh,0.0,35.8,24.73,2.82
2015-09-20,PK-SD-LRK,Larkana,Sindh,0.0,34.79,32.88,2.68
2015-09-21,PK-SD-LRK,Larkana,Sindh,0.47,33.82,42.79,4.23
2015-09-22,PK-SD-LRK,Larkana,Sindh,0.0,33.09,40.94,1.93
2015-09-23,PK-SD-LRK,Larkana,Sindh,0.0,32.61,15.87,2.37
2015-09-24,PK-SD-LRK,Larkana,Sindh,0.0,32.36,20.77,2.76
2015-09-25,PK-SD-LRK,Larkana,Sindh,0.0,32.57,33.11,2.19
2015-09-26,PK-SD-LRK,Larkana,Sindh,0.0,32.69,33.29,2.35
2015-09-27,PK-SD-LRK,Larkana,Sindh,0.0,31.75,34.51,2.65
2015-09-28,PK-SD-LRK,Larkana,Sindh,0.0,32.43,28.7,2.3
2015-09-29,PK-SD-LRK,Larkana,Sindh,0.0,32.69,26.46,2.3
2015-09-30,PK-SD-LRK,Larkana,Sindh,0.0,33.11,20.43,1.95
2015-10-01,PK-SD-LRK,Larkana,Sindh,0.0,34.19,16.19,1.36
2015-10-02,PK-SD-LRK,Larkana,Sindh,0.0,33.18,13.55,2.35
2015-10-03,PK-SD-LRK,Larkana,Sindh,0.0,34.11,13.25,2.09
2015-10-04,PK-SD-LRK,Larkana,Sindh,0.0,33.48,16.5,2.33
2015-10-05,PK-SD-LRK,Larkana,Sindh,0.0,32.95,30.13,2.88
2015-10-06,PK-SD-LRK,Larkana,Sindh,0.0,33.06,27.69,2.03
2015-10-07,PK-SD-LRK,Larkana,Sindh,0.0,33.59,24.74,1.77
2015-10-08,PK-SD-LRK,Larkana,Sindh,0.0,33.07,21.58,1.78
2015-10-09,PK-SD-LRK,Larkana,Sindh,0.0,32.8,17.0,1.74
2015-10-10,PK-SD-LRK,Larkana,Sindh,0.0,33.35,16.04,1.93
2015-10-11,PK-SD-LRK,Larkana,Sindh,0.0,32.52,39.5,2.37
2015-10-12,PK-SD-LRK,Larkana,Sindh,0.0,33.19,36.4,2.64
2015-10-13,PK-SD-LRK,Larkana,Sindh,0.0,33.27,30.75,3.32
2015-10-14,PK-SD-LRK,Larkana,Sindh,0.0,32.86,32.94,3.28
2015-10-15,PK-SD-LRK,Larkana,Sindh,0.0,31.68,29.21,2.29
2015-10-16,PK-SD-LRK,Larkana,Sindh,0.22,31.46,29.38,1.85
2015-10-17,PK-SD-LRK,Larkana,Sindh,0.0,31.5,24.16,1.71
2015-10-18,PK-SD-LRK,Larkana,Sindh,0.0,32.1,24.36,3.05
2015-10-19,PK-SD-LRK,Larkana,Sindh,0.0,32.48,35.23,1.94
2015-10-20,PK-SD-LRK,Larkana,Sindh,0.0,30.0,20.9,3.08
2015-10-21,PK-SD-LRK,Larkana,Sindh,0.0,28.1,20.31,2.19
2015-10-22,PK-SD-LRK,Larkana,Sindh,0.0,29.33,21.84,1.44
2015-10-23,PK-SD-LRK,Larkana,Sindh,0.0,30.27,20.42,1.48
2015-10-24,PK-SD-LRK,Larkana,Sindh,0.0,31.04,22.13,2.29
2015-10-25,PK-SD-LRK,Larkana,Sindh,0.0,29.97,32.17,3.45
2015-10-26,PK-SD-LRK,Larkana,Sindh,0.0,26.37,38.53,3.14
2015-10-27,PK-SD-LRK,Larkana,Sindh,0.0,25.85,38.62,2.09
2015-10-28,PK-SD-LRK,Larkana,Sindh,0.0,25.91,33.39,1.82
2015-10-29,PK-SD-LRK,Larkana,Sindh,0.0,25.02,26.03,2.57
2015-10-30,PK-SD-LRK,Larkana,Sindh,0.0,25.28,21.89,1.75
2015-10-31,PK-SD-LRK,Larkana,Sindh,0.0,25.03,24.68,1.73
2015-11-01,PK-SD-LRK,Larkana,Sindh,0.0,24.26,27.89,2.51
2015-11-02,PK-SD-LRK,Larkana,Sindh,0.0,24.16,28.57,2.4
2015-11-03,PK-SD-LRK,Larkana,Sindh,0.0,25.29,31.34,2.08
2015-11-04,PK-SD-LRK,Larkana,Sindh,0.0,26.08,31.44,2.23
2015-11-05,PK-SD-LRK,Larkana,Sindh,0.0,25.04,19.33,4.21
2015-11-06,PK-SD-LRK,Larkana,Sindh,0.0,22.65,16.16,2.8
2015-11-07,PK-SD-LRK,Larkana,Sindh,0.0,23.26,18.35,1.6
2015-11-08,PK-SD-LRK,Larkana,Sindh,0.0,23.55,18.98,1.9
2015-11-09,PK-SD-LRK,Larkana,Sindh,0.02,23.33,21.02,1.75
2015-11-10,PK-SD-LRK,Larkana,Sindh,0.09,23.42,27.29,2.26
2015-11-11,PK-SD-LRK,Larkana,Sindh,0.0,24.29,30.64,1.78
2015-11-12,PK-SD-LRK,Larkana,Sindh,0.0,25.5,33.41,3.24
2015-11-13,PK-SD-LRK,Larkana,Sindh,0.0,26.82,36.99,3.3
2015-11-14,PK-SD-LRK,Larkana,Sindh,0.0,24.59,41.07,2.49
2015-11-15,PK-SD-LRK,Larkana,Sindh,0.0,24.79,38.11,1.77
2015-11-16,PK-SD-LRK,Larkana,Sindh,0.0,23.87,24.5,2.8
2015-11-17,PK-SD-LRK,Larkana,Sindh,0.0,23.7,16.87,1.93
2015-11-18,PK-SD-LRK,Larkana,Sindh,0.0,22.95,14.72,1.78
2015-11-19,PK-SD-LRK,Larkana,Sindh,0.0,22.47,15.7,1.92
