date,district_id,district_name,province,rainfall_mm,temperature_c,humidity_pct,wind_speed_ms
2015-02-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,-9.19,64.08,0.77
2015-02-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.37,-9.38,80.46,1.23
2015-03-01,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.36,-7.72,85.07,1.25
2015-03-02,PK-GB-GIL,Gilgit,Gilgit-Baltistan,5.21,-6.28,89.8,1.17
2015-03-03,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.07,-7.74,86.43,1.66
2015-03-04,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.25,-10.59,82.46,1.1
2015-03-05,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.43,-9.45,86.75,1.42
2015-03-06,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.3,-9.27,84.74,1.59
2015-03-07,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.05,-8.79,85.29,1.52
2015-03-08,PK-GB-GIL,Gilgit,Gilgit-Baltistan,6.5,-8.98,80.91,1.11
2015-03-09,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.35,-9.46,72.87,1.21
2015-03-10,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-10.25,71.3,1.53
2015-03-11,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-7.64,69.51,1.22
2015-03-12,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-4.96,63.68,0.97
2015-03-13,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-4.35,58.27,1.3
2015-03-14,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.11,-4.78,74.99,1.32
2015-03-15,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.09,-5.0,83.59,1.49
2015-03-16,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.67,-4.46,87.94,1.23
2015-03-17,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.07,-4.91,79.71,1.31
2015-03-18,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-5.45,59.74,1.08
2015-03-19,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-3.7,50.98,1.19
2015-03-20,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-3.74,61.03,1.75
2015-03-21,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-1.01,66.99,1.43
2015-03-22,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,0.72,53.41,1.05
2015-03-23,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,2.44,40.49,1.54
2015-03-24,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.54,1.46,55.94,1.91
2015-03-25,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.22,1.55,67.62,1.56
2015-03-26,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,2.1,48.79,1.46
2015-03-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.05,1.34,55.31,1.91
2015-03-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.85,-0.3,84.22,2.44
2015-03-29,PK-GB-GIL,Gilgit,Gilgit-Baltistan,6.94,-1.14,78.26,2.04
2015-03-30,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.69,-2.17,77.65,2.13
2015-03-31,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.12,-1.65,82.82,2.36
2015-04-01,PK-GB-GIL,Gilgit,Gilgit-Baltistan,7.21,-0.85,83.9,3.15
2015-04-02,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.99,-1.41,78.05,2.56
2015-04-03,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.42,-0.89,74.63,1.76
2015-04-04,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.23,-1.26,61.42,1.45
2015-04-05,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-1.13,41.12,1.38
2015-04-06,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,-1.8,57.19,1.12
2015-04-07,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.92,-1.68,72.69,0.85
2015-04-08,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.59,-0.02,67.67,1.64
2015-04-09,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,1.23,54.72,1.15
2015-04-10,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,2.63,38.91,0.88
2015-04-11,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,1.5,46.38,0.91
2015-04-12,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,2.99,47.88,1.28
2015-04-13,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,5.21,37.98,1.42
2015-04-14,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.02,5.1,58.7,1.14
2015-04-15,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.81,4.23,77.34,2.15
2015-04-16,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.06,3.32,60.77,2.54
2015-04-17,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.06,1.64,47.56,1.51
2015-04-18,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.12,0.91,64.53,1.48
2015-04-19,PK-GB-GIL,Gilgit,Gilgit-Baltistan,6.38,1.28,85.05,2.21
2015-04-20,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.34,1.78,76.52,2.28
2015-04-21,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.02,2.4,54.42,1.04
2015-04-22,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,4.16,29.03,1.52
2015-04-23,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,5.31,24.54,1.52
2015-04-24,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,6.93,24.71,1.17
2015-04-25,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,7.46,35.65,0.94
2015-04-26,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.83,6.02,54.89,1.87
2015-04-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,5.26,2.57,76.55,1.7
2015-04-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.1,4.14,54.7,1.4
2015-04-29,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.97,3.37,60.08,1.4
2015-04-30,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.47,0.74,78.1,2.26
2015-05-01,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.15,1.56,61.07,1.52
2015-05-02,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.01,3.25,42.56,1.16
2015-05-03,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,4.97,31.53,1.19
2015-05-04,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,5.23,41.46,1.42
2015-05-05,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.01,5.24,54.57,1.5
2015-05-06,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,7.73,43.95,1.19
2015-05-07,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,7.51,50.3,1.25
2015-05-08,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,5.11,69.6,1.29
2015-05-09,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.05,5.33,69.6,1.44
2015-05-10,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.3,5.69,69.43,1.32
2015-05-11,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.73,7.01,61.8,1.35
2015-05-12,PK-GB-GIL,Gilgit,Gilgit-Baltistan,5.82,3.87,79.62,1.03
2015-05-13,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.17,3.75,75.77,1.32
2015-05-14,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.27,4.28,62.05,0.77
2015-05-15,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,8.59,30.41,1.53
2015-05-16,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,10.35,36.28,1.55
2015-05-17,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.76,7.21,66.48,2.79
2015-05-18,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.27,3.09,74.49,0.96
2015-05-19,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,5.0,60.4,1.23
2015-05-20,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,6.44,57.03,1.17
2015-05-21,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,8.08,32.27,1.11
2015-05-22,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,8.62,31.35,1.54
2015-05-23,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.05,4.96,64.42,1.46
2015-05-24,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.71,3.91,69.56,2.33
2015-05-25,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.6,4.64,57.69,2.38
2015-05-26,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.39,3.59,59.97,1.32
2015-05-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,5.43,48.5,1.55
2015-05-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,6.26,53.53,1.34
2015-05-29,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.12,5.31,67.32,1.51
2015-05-30,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.31,7.42,55.62,1.51
2015-05-31,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.28,6.95,48.54,1.39
2015-06-01,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,7.65,28.7,1.56
2015-06-02,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.1,9.02,30.25,0.77
2015-06-03,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.01,7.16,42.94,1.85
2015-06-04,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.77,6.64,56.91,1.01
2015-06-05,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.53,6.09,57.94,0.86
2015-06-06,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,10.25,37.63,1.14
2015-06-07,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,11.28,29.64,1.2
2015-06-08,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,11.97,29.76,0.97
2015-06-09,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.52,10.9,43.77,1.59
2015-06-10,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.19,9.93,42.7,1.51
2015-06-11,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.42,9.81,47.11,1.47
2015-06-12,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.58,9.93,46.37,0.95
2015-06-13,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.22,10.72,41.17,1.25
2015-06-14,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.18,10.49,35.03,1.42
2015-06-15,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.16,9.1,46.68,1.16
2015-06-16,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,9.76,42.01,1.3
2015-06-17,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,11.15,43.66,1.22
2015-06-18,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,13.34,33.07,1.12
2015-06-19,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.1,14.85,29.0,0.79
2015-06-20,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.55,13.82,32.41,1.52
2015-06-21,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.16,12.08,39.38,1.72
2015-06-22,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,12.06,23.5,1.71
2015-06-23,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.53,8.88,57.37,1.33
2015-06-24,PK-GB-GIL,Gilgit,Gilgit-Baltistan,8.08,6.66,68.3,1.49
2015-06-25,PK-GB-GIL,Gilgit,Gilgit-Baltistan,4.47,5.84,66.81,1.3
2015-06-26,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.17,7.99,54.94,1.41
2015-06-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.01,9.24,50.92,1.53
2015-06-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,10.89,47.77,1.2
2015-06-29,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.05,11.95,42.49,1.05
2015-06-30,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,12.8,43.64,0.79
2015-07-01,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.19,13.86,38.07,0.8
2015-07-02,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.06,14.48,34.99,1.64
2015-07-03,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,15.23,24.63,2.02
2015-07-04,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,16.98,17.63,1.68
2015-07-05,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.19,18.24,23.44,1.36
2015-07-06,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.06,16.31,32.35,1.27
2015-07-07,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.13,16.17,33.21,0.91
2015-07-08,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.22,16.89,30.28,1.19
2015-07-09,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.02,16.39,43.4,1.46
2015-07-10,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.89,14.92,48.12,1.18
2015-07-11,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.33,15.11,38.53,1.29
2015-07-12,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.17,14.24,52.4,1.6
2015-07-13,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.75,15.97,48.57,1.05
2015-07-14,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,17.84,35.03,1.1
2015-07-15,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,18.03,27.75,2.04
2015-07-16,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.12,17.07,30.58,2.19
2015-07-17,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.08,17.85,28.29,1.1
2015-07-18,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.38,16.61,41.65,1.36
2015-07-19,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.49,16.19,46.9,1.5
2015-07-20,PK-GB-GIL,Gilgit,Gilgit-Baltistan,2.71,14.36,55.52,1.07
2015-07-21,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.48,15.94,52.22,1.59
2015-07-22,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.37,16.91,51.77,1.3
2015-07-23,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.58,16.92,45.03,1.31
2015-07-24,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.3,17.88,37.95,1.57
2015-07-25,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.7,18.3,36.38,1.71
2015-07-26,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.44,14.63,59.88,1.26
2015-07-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.56,14.78,56.5,1.53
2015-07-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.5,16.3,49.65,1.82
2015-07-29,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.82,15.62,55.76,1.64
2015-07-30,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.24,17.45,47.3,1.66
2015-07-31,PK-GB-GIL,Gilgit,Gilgit-Baltistan,3.99,16.09,57.9,1.41
2015-08-01,PK-GB-GIL,Gilgit,Gilgit-Baltistan,5.27,14.85,66.93,1.65
2015-08-02,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.8,15.68,66.21,1.39
2015-08-03,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.71,15.7,64.86,1.44
2015-08-04,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.87,14.84,68.0,1.18
2015-08-05,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.01,16.16,56.45,1.45
2015-08-06,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,16.32,53.03,1.14
2015-08-07,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.05,16.67,51.32,1.42
2015-08-08,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.15,16.95,49.89,1.52
2015-08-09,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.06,16.32,49.4,1.63
2015-08-10,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.02,15.03,56.65,1.98
2015-08-11,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.04,14.67,56.66,1.4
2015-08-12,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.04,15.16,53.75,1.54
2015-08-13,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,14.84,53.73,1.77
2015-08-14,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,15.29,52.55,2.19
2015-08-15,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,14.37,52.02,1.41
2015-08-16,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.04,12.72,58.44,1.09
2015-08-17,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.23,14.05,39.09,1.62
2015-08-18,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,14.65,21.95,1.83
2015-08-19,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,15.26,14.83,1.65
2015-08-20,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,15.27,16.13,1.83
2015-08-21,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.84,14.48,21.91,1.29
2015-08-22,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.32,13.41,46.1,1.41
2015-08-23,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.49,13.18,41.49,1.8
2015-08-24,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.91,9.8,62.47,1.65
2015-08-25,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,11.46,43.02,1.6
2015-08-26,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,13.32,38.74,1.19
2015-08-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.78,12.97,43.03,1.68
2015-08-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.96,11.25,47.65,1.63
2015-08-29,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,11.83,42.52,1.45
2015-08-30,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.2,10.65,56.25,1.69
2015-08-31,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.35,8.54,58.0,1.44
2015-09-01,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.01,11.6,36.19,0.62
2015-09-02,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.04,11.6,37.72,1.77
2015-09-03,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.08,9.92,45.51,1.75
2015-09-04,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,10.2,46.29,1.25
2015-09-05,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.01,9.87,48.13,1.49
2015-09-06,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.07,7.21,57.95,0.89
2015-09-07,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.01,7.7,52.54,1.38
2015-09-08,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,8.82,33.32,0.81
2015-09-09,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,9.66,19.1,1.34
2015-09-10,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,9.79,27.26,1.19
2015-09-11,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,10.8,26.98,1.07
2015-09-12,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,11.09,31.27,1.54
2015-09-13,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,10.64,50.28,1.66
2015-09-14,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,10.47,46.18,1.75
2015-09-15,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.16,9.13,50.83,1.37
2015-09-16,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.97,6.63,66.03,0.96
2015-09-17,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,7.72,59.9,1.29
2015-09-18,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,8.19,55.82,1.21
2015-09-19,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.22,7.95,53.7,1.74
2015-09-20,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.49,6.76,59.43,1.81
2015-09-21,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.04,7.79,47.72,0.82
2015-09-22,PK-GB-GIL,Gilgit,Gilgit-Baltistan,7.73,5.91,56.8,1.36
2015-09-23,PK-GB-GIL,Gilgit,Gilgit-Baltistan,1.59,6.6,61.14,1.68
2015-09-24,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.0,8.39,47.16,1.16
2015-09-25,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.03,7.4,56.07,1.41
2015-09-26,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.5,4.45,68.84,1.34
2015-09-27,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.28,3.18,67.26,1.55
2015-09-28,PK-GB-GIL,Gilgit,Gilgit-Baltistan,0.32,2.74,65.85,1.6
