date,district_id,district_name,province,rainfall_mm,temperature_c,humidity_pct,wind_speed_ms
2015-04-02,PK-PB-LHR,Lahore,Punjab,2.18,22.95,63.8,2.79
2015-04-03,PK-PB-LHR,Lahore,Punjab,2.2,21.36,70.12,2.14
2015-04-04,PK-PB-LHR,Lahore,Punjab,0.66,22.94,59.19,2.23
2015-04-05,PK-PB-LHR,Lahore,Punjab,0.3,23.08,54.66,2.16
2015-04-06,PK-PB-LHR,Lahore,Punjab,0.23,23.22,56.16,2.06
2015-04-07,PK-PB-LHR,Lahore,Punjab,4.5,19.56,81.45,1.93
2015-04-08,PK-PB-LHR,Lahore,Punjab,0.03,22.24,65.59,2.71
2015-04-09,PK-PB-LHR,Lahore,Punjab,0.0,24.09,52.64,2.42
2015-04-10,PK-PB-LHR,Lahore,Punjab,0.0,25.65,49.29,2.1
2015-04-11,PK-PB-LHR,Lahore,Punjab,0.02,26.21,52.04,1.94
2015-04-12,PK-PB-LHR,Lahore,Punjab,1.03,24.63,60.05,2.13
2015-04-13,PK-PB-LHR,Lahore,Punjab,0.0,26.56,50.5,1.94
2015-04-14,PK-PB-LHR,Lahore,Punjab,0.0,26.73,50.76,1.93
2015-04-15,PK-PB-LHR,Lahore,Punjab,10.01,27.38,53.19,2.17
2015-04-16,PK-PB-LHR,Lahore,Punjab,1.7,26.37,58.16,2.15
2015-04-17,PK-PB-LHR,Lahore,Punjab,0.0,26.6,54.02,3.12
2015-04-18,PK-PB-LHR,Lahore,Punjab,0.0,29.28,45.03,1.61
2015-04-19,PK-PB-LHR,Lahore,Punjab,0.0,29.65,44.99,2.68
2015-04-20,PK-PB-LHR,Lahore,Punjab,0.98,29.46,44.15,3.13
2015-04-21,PK-PB-LHR,Lahore,Punjab,0.0,27.79,41.62,3.85
2015-04-22,PK-PB-LHR,Lahore,Punjab,0.0,28.71,37.08,3.32
2015-04-23,PK-PB-LHR,Lahore,Punjab,0.0,30.58,29.7,1.52
2015-04-24,PK-PB-LHR,Lahore,Punjab,0.0,31.69,26.9,1.39
2015-04-25,PK-PB-LHR,Lahore,Punjab,0.0,31.73,28.82,1.92
2015-04-26,PK-PB-LHR,Lahore,Punjab,0.0,30.13,32.98,3.28
2015-04-27,PK-PB-LHR,Lahore,Punjab,0.01,30.45,38.86,4.05
2015-04-28,PK-PB-LHR,Lahore,Punjab,0.09,30.56,38.33,3.34
2015-04-29,PK-PB-LHR,Lahore,Punjab,0.02,31.47,33.13,1.88
2015-04-30,PK-PB-LHR,Lahore,Punjab,1.77,29.97,35.92,3.62
2015-05-01,PK-PB-LHR,Lahore,Punjab,1.04,28.71,37.78,3.39
2015-05-02,PK-PB-LHR,Lahore,Punjab,0.0,30.35,28.99,3.07
2015-05-03,PK-PB-LHR,Lahore,Punjab,0.0,30.7,26.39,2.79
2015-05-04,PK-PB-LHR,Lahore,Punjab,0.0,31.0,25.58,2.76
2015-05-05,PK-PB-LHR,Lahore,Punjab,0.0,32.67,26.47,2.01
2015-05-06,PK-PB-LHR,Lahore,Punjab,0.0,33.72,28.66,2.31
2015-05-07,PK-PB-LHR,Lahore,Punjab,0.0,34.78,27.04,1.63
2015-05-08,PK-PB-LHR,Lahore,Punjab,0.0,34.71,24.93,2.51
2015-05-09,PK-PB-LHR,Lahore,Punjab,0.0,34.56,26.12,2.2
2015-05-10,PK-PB-LHR,Lahore,Punjab,0.0,34.81,30.58,2.13
2015-05-11,PK-PB-LHR,Lahore,Punjab,1.27,34.32,30.25,2.72
2015-05-12,PK-PB-LHR,Lahore,Punjab,3.18,30.9,43.31,2.64
2015-05-13,PK-PB-LHR,Lahore,Punjab,8.06,29.78,44.91,2.84
2015-05-14,PK-PB-LHR,Lahore,Punjab,7.03,30.33,45.56,1.5
2015-05-15,PK-PB-LHR,Lahore,Punjab,0.2,31.75,39.51,1.96
2015-05-16,PK-PB-LHR,Lahore,Punjab,0.03,33.45,30.59,2.17
2015-05-17,PK-PB-LHR,Lahore,Punjab,0.0,33.99,28.23,2.02
2015-05-18,PK-PB-LHR,Lahore,Punjab,0.26,35.17,32.34,2.41
2015-05-19,PK-PB-LHR,Lahore,Punjab,0.0,34.45,25.2,4.1
2015-05-20,PK-PB-LHR,Lahore,Punjab,0.02,34.31,23.53,3.73
2015-05-21,PK-PB-LHR,Lahore,Punjab,0.0,35.4,21.54,3.16
2015-05-22,PK-PB-LHR,Lahore,Punjab,0.0,35.78,19.93,3.01
2015-05-23,PK-PB-LHR,Lahore,Punjab,0.0,36.69,17.9,2.28
2015-05-24,PK-PB-LHR,Lahore,Punjab,0.0,37.19,17.1,2.08
2015-05-25,PK-PB-LHR,Lahore,Punjab,0.0,37.62,16.74,3.92
2015-05-26,PK-PB-LHR,Lahore,Punjab,0.0,33.18,11.22,4.72
2015-05-27,PK-PB-LHR,Lahore,Punjab,0.0,33.8,11.93,3.12
2015-05-28,PK-PB-LHR,Lahore,Punjab,0.0,35.83,11.67,2.75
2015-05-29,PK-PB-LHR,Lahore,Punjab,0.04,35.31,17.15,3.7
2015-05-30,PK-PB-LHR,Lahore,Punjab,0.0,35.77,19.65,3.72
2015-05-31,PK-PB-LHR,Lahore,Punjab,0.49,36.36,18.82,2.11
2015-06-01,PK-PB-LHR,Lahore,Punjab,2.47,35.35,20.7,1.67
2015-06-02,PK-PB-LHR,Lahore,Punjab,0.06,33.05,27.47,3.36
2015-06-03,PK-PB-LHR,Lahore,Punjab,0.06,32.96,29.45,1.99
2015-06-04,PK-PB-LHR,Lahore,Punjab,1.78,30.17,37.6,2.42
2015-06-05,PK-PB-LHR,Lahore,Punjab,0.0,32.98,32.3,1.59
2015-06-06,PK-PB-LHR,Lahore,Punjab,0.0,34.86,25.14,3.29
2015-06-07,PK-PB-LHR,Lahore,Punjab,0.0,36.62,19.85,2.21
2015-06-08,PK-PB-LHR,Lahore,Punjab,0.0,38.07,17.08,3.17
2015-06-09,PK-PB-LHR,Lahore,Punjab,0.12,38.33,17.1,3.27
2015-06-10,PK-PB-LHR,Lahore,Punjab,0.0,37.98,27.08,4.57
2015-06-11,PK-PB-LHR,Lahore,Punjab,4.17,35.8,29.68,3.4
2015-06-12,PK-PB-LHR,Lahore,Punjab,0.0,36.19,29.08,3.32
2015-06-13,PK-PB-LHR,Lahore,Punjab,1.58,37.21,27.7,1.48
2015-06-14,PK-PB-LHR,Lahore,Punjab,0.34,36.7,27.51,2.09
2015-06-15,PK-PB-LHR,Lahore,Punjab,19.23,33.19,49.2,2.33
2015-06-16,PK-PB-LHR,Lahore,Punjab,0.0,34.21,41.79,2.28
2015-06-17,PK-PB-LHR,Lahore,Punjab,0.05,35.48,36.42,2.71
2015-06-18,PK-PB-LHR,Lahore,Punjab,0.0,36.9,32.19,2.4
2015-06-19,PK-PB-LHR,Lahore,Punjab,0.0,38.28,29.88,2.75
2015-06-20,PK-PB-LHR,Lahore,Punjab,0.0,37.08,32.45,4.42
2015-06-21,PK-PB-LHR,Lahore,Punjab,1.14,37.18,31.36,2.29
2015-06-22,PK-PB-LHR,Lahore,Punjab,0.09,37.0,30.31,2.29
2015-06-23,PK-PB-LHR,Lahore,Punjab,1.05,37.6,30.56,1.57
2015-06-24,PK-PB-LHR,Lahore,Punjab,6.13,34.22,42.22,2.46
2015-06-25,PK-PB-LHR,Lahore,Punjab,0.67,34.42,34.82,1.7
2015-06-26,PK-PB-LHR,Lahore,Punjab,0.0,34.86,29.78,3.01
2015-06-27,PK-PB-LHR,Lahore,Punjab,0.0,35.71,29.26,2.68
2015-06-28,PK-PB-LHR,Lahore,Punjab,0.0,37.06,25.3,2.52
2015-06-29,PK-PB-LHR,Lahore,Punjab,0.0,38.06,23.51,2.69
2015-06-30,PK-PB-LHR,Lahore,Punjab,6.66,34.86,38.25,2.44
2015-07-01,PK-PB-LHR,Lahore,Punjab,0.0,35.37,34.37,1.75
2015-07-02,PK-PB-LHR,Lahore,Punjab,0.32,35.99,34.17,1.53
2015-07-03,PK-PB-LHR,Lahore,Punjab,1.31,36.81,34.98,3.28
2015-07-04,PK-PB-LHR,Lahore,Punjab,0.78,37.59,36.48,3.18
2015-07-05,PK-PB-LHR,Lahore,Punjab,0.09,39.4,31.12,3.79
2015-07-06,PK-PB-LHR,Lahore,Punjab,6.02,36.25,41.32,2.87
2015-07-07,PK-PB-LHR,Lahore,Punjab,29.59,32.53,63.1,2.58
2015-07-08,PK-PB-LHR,Lahore,Punjab,0.24,33.7,50.34,1.87
2015-07-09,PK-PB-LHR,Lahore,Punjab,2.57,35.14,45.2,1.98
2015-07-10,PK-PB-LHR,Lahore,Punjab,7.57,34.77,46.59,1.84
2015-07-11,PK-PB-LHR,Lahore,Punjab,16.6,31.37,60.59,2.34
2015-07-12,PK-PB-LHR,Lahore,Punjab,7.26,31.26,61.32,2.27
2015-07-13,PK-PB-LHR,Lahore,Punjab,0.17,32.76,52.03,1.54
2015-07-14,PK-PB-LHR,Lahore,Punjab,0.0,34.7,45.94,1.45
2015-07-15,PK-PB-LHR,Lahore,Punjab,0.0,36.23,42.47,2.33
2015-07-16,PK-PB-LHR,Lahore,Punjab,0.03,36.72,40.38,3.8
2015-07-17,PK-PB-LHR,Lahore,Punjab,28.02,32.7,58.78,3.01
2015-07-18,PK-PB-LHR,Lahore,Punjab,2.95,30.86,64.49,1.4
2015-07-19,PK-PB-LHR,Lahore,Punjab,0.58,33.48,53.74,2.09
2015-07-20,PK-PB-LHR,Lahore,Punjab,0.01,34.26,49.18,1.82
2015-07-21,PK-PB-LHR,Lahore,Punjab,1.03,34.59,46.68,1.78
2015-07-22,PK-PB-LHR,Lahore,Punjab,1.16,33.91,49.56,1.36
2015-07-23,PK-PB-LHR,Lahore,Punjab,5.18,32.88,56.64,2.44
2015-07-24,PK-PB-LHR,Lahore,Punjab,4.92,33.04,60.58,1.6
2015-07-25,PK-PB-LHR,Lahore,Punjab,7.46,33.54,59.96,1.55
2015-07-26,PK-PB-LHR,Lahore,Punjab,7.34,31.38,67.43,2.9
2015-07-27,PK-PB-LHR,Lahore,Punjab,0.31,32.37,61.3,2.9
2015-07-28,PK-PB-LHR,Lahore,Punjab,0.31,32.51,56.39,3.19
2015-07-29,PK-PB-LHR,Lahore,Punjab,0.0,32.67,53.35,3.14
2015-07-30,PK-PB-LHR,Lahore,Punjab,0.3,33.42,54.06,3.12
2015-07-31,PK-PB-LHR,Lahore,Punjab,2.63,32.83,56.79,3.68
2015-08-01,PK-PB-LHR,Lahore,Punjab,2.44,31.92,63.75,3.92
2015-08-02,PK-PB-LHR,Lahore,Punjab,12.65,29.23,78.35,3.58
2015-08-03,PK-PB-LHR,Lahore,Punjab,1.74,31.34,68.75,2.64
2015-08-04,PK-PB-LHR,Lahore,Punjab,0.05,33.64,55.91,1.96
2015-08-05,PK-PB-LHR,Lahore,Punjab,5.28,34.1,53.86,2.07
2015-08-06,PK-PB-LHR,Lahore,Punjab,3.67,34.34,51.31,2.26
2015-08-07,PK-PB-LHR,Lahore,Punjab,0.22,35.32,48.38,2.82
2015-08-08,PK-PB-LHR,Lahore,Punjab,0.78,35.3,47.51,2.55
2015-08-09,PK-PB-LHR,Lahore,Punjab,0.53,34.97,46.27,1.97
2015-08-10,PK-PB-LHR,Lahore,Punjab,0.0,34.82,44.66,1.95
2015-08-11,PK-PB-LHR,Lahore,Punjab,0.32,34.56,42.79,2.13
2015-08-12,PK-PB-LHR,Lahore,Punjab,11.36,31.78,56.79,2.16
2015-08-13,PK-PB-LHR,Lahore,Punjab,8.64,31.97,60.05,1.64
2015-08-14,PK-PB-LHR,Lahore,Punjab,1.11,33.3,57.63,2.14
2015-08-15,PK-PB-LHR,Lahore,Punjab,5.18,33.45,58.93,1.87
2015-08-16,PK-PB-LHR,Lahore,Punjab,3.06,33.04,57.71,1.73
2015-08-17,PK-PB-LHR,Lahore,Punjab,0.42,33.76,49.14,2.07
2015-08-18,PK-PB-LHR,Lahore,Punjab,3.84,34.12,50.48,2.03
2015-08-19,PK-PB-LHR,Lahore,Punjab,3.29,34.21,48.06,2.07
2015-08-20,PK-PB-LHR,Lahore,Punjab,5.02,33.55,49.64,2.97
2015-08-21,PK-PB-LHR,Lahore,Punjab,4.27,33.16,51.38,2.81
2015-08-22,PK-PB-LHR,Lahore,Punjab,6.93,32.07,53.75,2.13
2015-08-23,PK-PB-LHR,Lahore,Punjab,0.13,32.82,49.53,1.86
2015-08-24,PK-PB-LHR,Lahore,Punjab,0.1,33.25,47.82,2.19
2015-08-25,PK-PB-LHR,Lahore,Punjab,0.0,32.97,46.05,2.88
2015-08-26,PK-PB-LHR,Lahore,Punjab,0.0,33.32,45.78,2.3
2015-08-27,PK-PB-LHR,Lahore,Punjab,0.0,34.22,43.33,1.45
2015-08-28,PK-PB-LHR,Lahore,Punjab,0.84,33.08,49.31,1.35
2015-08-29,PK-PB-LHR,Lahore,Punjab,0.0,33.41,47.96,1.99
2015-08-30,PK-PB-LHR,Lahore,Punjab,0.0,34.13,44.02,2.36
2015-08-31,PK-PB-LHR,Lahore,Punjab,0.01,32.54,39.65,2.34
2015-09-01,PK-PB-LHR,Lahore,Punjab,0.0,33.16,36.18,2.42
2015-09-02,PK-PB-LHR,Lahore,Punjab,0.0,32.82,36.05,2.73
2015-09-03,PK-PB-LHR,Lahore,Punjab,0.0,32.77,33.6,2.32
2015-09-04,PK-PB-LHR,Lahore,Punjab,0.0,32.22,34.34,2.5
2015-09-05,PK-PB-LHR,Lahore,Punjab,0.0,32.53,33.35,1.91
2015-09-06,PK-PB-LHR,Lahore,Punjab,1.21,31.91,35.22,1.93
2015-09-07,PK-PB-LHR,Lahore,Punjab,0.0,32.29,34.05,1.89
2015-09-08,PK-PB-LHR,Lahore,Punjab,0.0,32.11,34.11,2.21
2015-09-09,PK-PB-LHR,Lahore,Punjab,1.19,32.11,36.25,2.19
2015-09-10,PK-PB-LHR,Lahore,Punjab,0.0,32.08,33.27,1.92
2015-09-11,PK-PB-LHR,Lahore,Punjab,0.0,32.39,31.14,1.47
2015-09-12,PK-PB-LHR,Lahore,Punjab,0.0,33.68,28.36,1.03
2015-09-13,PK-PB-LHR,Lahore,Punjab,0.0,32.73,29.63,1.99
2015-09-14,PK-PB-LHR,Lahore,Punjab,0.0,33.53,27.9,1.55
2015-09-15,PK-PB-LHR,Lahore,Punjab,0.0,33.7,25.66,1.65
2015-09-16,PK-PB-LHR,Lahore,Punjab,0.0,33.08,25.33,1.35
2015-09-17,PK-PB-LHR,Lahore,Punjab,3.28,31.65,35.45,1.57
2015-09-18,PK-PB-LHR,Lahore,Punjab,0.0,32.11,31.93,1.73
2015-09-19,PK-PB-LHR,Lahore,Punjab,0.34,30.9,38.93,2.67
2015-09-20,PK-PB-LHR,Lahore,Punjab,3.15,29.72,56.34,1.86
2015-09-21,PK-PB-LHR,Lahore,Punjab,2.22,30.57,52.09,1.59
2015-09-22,PK-PB-LHR,Lahore,Punjab,50.7,27.75,74.34,3.28
2015-09-23,PK-PB-LHR,Lahore,Punjab,6.53,27.27,67.11,1.92
2015-09-24,PK-PB-LHR,Lahore,Punjab,0.0,28.67,52.43,1.51
2015-09-25,PK-PB-LHR,Lahore,Punjab,0.02,28.46,50.08,2.33
2015-09-26,PK-PB-LHR,Lahore,Punjab,0.11,29.24,43.88,1.53
2015-09-27,PK-PB-LHR,Lahore,Punjab,0.27,28.79,47.88,1.82
2015-09-28,PK-PB-LHR,Lahore,Punjab,0.08,28.02,47.7,2.08
2015-09-29,PK-PB-LHR,Lahore,Punjab,0.24,27.63,46.27,2.64
2015-09-30,PK-PB-LHR,Lahore,Punjab,0.0,27.48,42.73,3.37
2015-10-01,PK-PB-LHR,Lahore,Punjab,0.0,28.04,40.53,2.46
2015-10-02,PK-PB-LHR,Lahore,Punjab,0.0,28.38,40.13,2.44
2015-10-03,PK-PB-LHR,Lahore,Punjab,0.0,29.43,36.44,1.85
2015-10-04,PK-PB-LHR,Lahore,Punjab,0.0,29.21,35.93,1.45
2015-10-05,PK-PB-LHR,Lahore,Punjab,0.0,29.14,40.39,1.4
2015-10-06,PK-PB-LHR,Lahore,Punjab,0.0,29.15,43.47,1.33
2015-10-07,PK-PB-LHR,Lahore,Punjab,0.0,29.16,42.63,1.82
2015-10-08,PK-PB-LHR,Lahore,Punjab,0.0,28.64,41.62,2.3
2015-10-09,PK-PB-LHR,Lahore,Punjab,0.0,29.22,36.59,1.55
2015-10-10,PK-PB-LHR,Lahore,Punjab,0.0,29.42,35.38,0.82
2015-10-11,PK-PB-LHR,Lahore,Punjab,0.0,29.37,39.94,1.58
2015-10-12,PK-PB-LHR,Lahore,Punjab,0.0,29.64,45.9,0.9
2015-10-13,PK-PB-LHR,Lahore,Punjab,0.0,29.21,47.42,1.19
2015-10-14,PK-PB-LHR,Lahore,Punjab,2.7,27.77,51.55,1.46
2015-10-15,PK-PB-LHR,Lahore,Punjab,1.45,26.94,55.41,0.78
2015-10-16,PK-PB-LHR,Lahore,Punjab,0.0,27.58,45.92,1.09
2015-10-17,PK-PB-LHR,Lahore,Punjab,0.0,26.89,45.7,2.0
2015-10-18,PK-PB-LHR,Lahore,Punjab,0.0,27.94,40.87,1.35
2015-10-19,PK-PB-LHR,Lahore,Punjab,2.23,27.26,45.1,1.73
2015-10-20,PK-PB-LHR,Lahore,Punjab,0.0,25.66,47.01,2.24
2015-10-21,PK-PB-LHR,Lahore,Punjab,0.0,23.95,42.8,2.64
2015-10-22,PK-PB-LHR,Lahore,Punjab,0.0,23.68,37.59,2.67
2015-10-23,PK-PB-LHR,Lahore,Punjab,0.0,24.45,34.17,2.28
2015-10-24,PK-PB-LHR,Lahore,Punjab,0.05,24.38,35.43,2.46
2015-10-25,PK-PB-LHR,Lahore,Punjab,4.22,20.81,60.86,4.17
2015-10-26,PK-PB-LHR,Lahore,Punjab,0.12,22.07,54.01,2.61
2015-10-27,PK-PB-LHR,Lahore,Punjab,0.0,20.92,48.36,3.18
2015-10-28,PK-PB-LHR,Lahore,Punjab,0.0,21.14,46.31,2.34
2015-10-29,PK-PB-LHR,Lahore,Punjab,0.0,22.06,33.67,1.9
2015-10-30,PK-PB-LHR,Lahore,Punjab,0.0,22.4,37.1,1.62
2015-10-31,PK-PB-LHR,Lahore,Punjab,0.0,22.39,38.01,1.96
2015-11-01,PK-PB-LHR,Lahore,Punjab,0.0,22.31,38.22,1.3
2015-11-02,PK-PB-LHR,Lahore,Punjab,0.0,22.78,41.75,1.6
2015-11-03,PK-PB-LHR,Lahore,Punjab,0.0,22.69,41.03,1.72
2015-11-04,PK-PB-LHR,Lahore,Punjab,1.05,22.52,42.24,2.33
2015-11-05,PK-PB-LHR,Lahore,Punjab,0.11,21.64,44.46,3.07
2015-11-06,PK-PB-LHR,Lahore,Punjab,0.2,20.43,40.9,3.15
2015-11-07,PK-PB-LHR,Lahore,Punjab,0.0,20.14,36.61,2.23
2015-11-08,PK-PB-LHR,Lahore,Punjab,0.0,21.34,30.98,0.99
2015-11-09,PK-PB-LHR,Lahore,Punjab,0.0,20.87,35.16,1.83
2015-11-10,PK-PB-LHR,Lahore,Punjab,0.0,19.11,48.36,2.86
2015-11-11,PK-PB-LHR,Lahore,Punjab,0.0,19.04,53.08,3.27
2015-11-12,PK-PB-LHR,Lahore,Punjab,0.0,20.72,50.09,2.47
2015-11-13,PK-PB-LHR,Lahore,Punjab,0.1,21.57,49.09,2.32
2015-11-14,PK-PB-LHR,Lahore,Punjab,0.0,20.73,51.51,3.01
2015-11-15,PK-PB-LHR,Lahore,Punjab,0.0,21.42,39.62,2.27
2015-11-16,PK-PB-LHR,Lahore,Punjab,0.0,19.81,34.78,3.78
2015-11-17,PK-PB-LHR,Lahore,Punjab,0.0,18.47,37.4,3.4
2015-11-18,PK-PB-LHR,Lahore,Punjab,0.0,19.1,28.72,2.45
2015-11-19,PK-PB-LHR,Lahore,Punjab,0.0,19.94,24.47,1.45
