date,district_id,district_name,province,rainfall_mm,temperature_c,humidity_pct,wind_speed_ms
2015-05-06,PK-KP-PSH,Peshawar,KPK,0.62,30.17,40.45,1.38
2015-05-07,PK-KP-PSH,Peshawar,KPK,0.73,30.47,43.3,1.36
2015-05-08,PK-KP-PSH,Peshawar,KPK,0.38,29.96,46.63,1.6
2015-05-09,PK-KP-PSH,Peshawar,KPK,0.01,28.91,49.14,2.89
2015-05-10,PK-KP-PSH,Peshawar,KPK,0.08,28.41,51.76,2.87
2015-05-11,PK-KP-PSH,Peshawar,KPK,3.65,24.73,62.75,4.14
2015-05-12,PK-KP-PSH,Peshawar,KPK,9.78,23.04,65.51,3.09
2015-05-13,PK-KP-PSH,Peshawar,KPK,8.5,25.1,56.08,1.6
2015-05-14,PK-KP-PSH,Peshawar,KPK,0.26,27.27,49.6,1.45
2015-05-15,PK-KP-PSH,Peshawar,KPK,0.0,28.38,45.8,1.66
2015-05-16,PK-KP-PSH,Peshawar,KPK,0.01,30.73,43.7,1.66
2015-05-17,PK-KP-PSH,Peshawar,KPK,4.22,30.59,49.72,1.89
2015-05-18,PK-KP-PSH,Peshawar,KPK,2.17,29.64,47.6,1.98
2015-05-19,PK-KP-PSH,Peshawar,KPK,0.0,29.71,39.62,2.73
2015-05-20,PK-KP-PSH,Peshawar,KPK,0.04,29.76,34.51,1.91
2015-05-21,PK-KP-PSH,Peshawar,KPK,0.0,30.49,30.63,2.45
2015-05-22,PK-KP-PSH,Peshawar,KPK,0.0,31.04,32.33,2.03
2015-05-23,PK-KP-PSH,Peshawar,KPK,0.0,30.13,37.52,1.87
2015-05-24,PK-KP-PSH,Peshawar,KPK,0.08,28.12,36.97,3.45
2015-05-25,PK-KP-PSH,Peshawar,KPK,0.84,26.79,30.24,4.76
2015-05-26,PK-KP-PSH,Peshawar,KPK,0.28,27.24,25.87,3.0
2015-05-27,PK-KP-PSH,Peshawar,KPK,0.0,29.68,26.8,1.59
2015-05-28,PK-KP-PSH,Peshawar,KPK,0.0,31.54,25.5,1.55
2015-05-29,PK-KP-PSH,Peshawar,KPK,0.0,30.95,33.72,1.73
2015-05-30,PK-KP-PSH,Peshawar,KPK,0.65,30.92,37.09,1.41
2015-05-31,PK-KP-PSH,Peshawar,KPK,3.42,29.99,37.75,1.73
2015-06-01,PK-KP-PSH,Peshawar,KPK,0.0,30.03,30.21,1.66
2015-06-02,PK-KP-PSH,Peshawar,KPK,0.0,29.78,34.21,1.93
2015-06-03,PK-KP-PSH,Peshawar,KPK,4.14,29.45,40.07,2.04
2015-06-04,PK-KP-PSH,Peshawar,KPK,3.47,27.97,50.94,3.27
2015-06-05,PK-KP-PSH,Peshawar,KPK,2.11,27.23,52.81,2.54
2015-06-06,PK-KP-PSH,Peshawar,KPK,0.02,29.95,43.71,1.82
2015-06-07,PK-KP-PSH,Peshawar,KPK,0.01,33.43,29.55,1.05
2015-06-08,PK-KP-PSH,Peshawar,KPK,0.0,34.21,25.75,2.34
2015-06-09,PK-KP-PSH,Peshawar,KPK,0.1,34.13,24.67,2.74
2015-06-10,PK-KP-PSH,Peshawar,KPK,0.69,32.97,20.53,3.05
2015-06-11,PK-KP-PSH,Peshawar,KPK,1.18,32.47,26.27,1.41
2015-06-12,PK-KP-PSH,Peshawar,KPK,0.0,34.09,27.98,1.64
2015-06-13,PK-KP-PSH,Peshawar,KPK,4.1,33.3,30.54,2.29
2015-06-14,PK-KP-PSH,Peshawar,KPK,0.5,33.48,27.67,1.7
2015-06-15,PK-KP-PSH,Peshawar,KPK,4.41,30.99,32.75,2.26
2015-06-16,PK-KP-PSH,Peshawar,KPK,0.19,31.43,30.38,1.1
2015-06-17,PK-KP-PSH,Peshawar,KPK,0.0,34.04,31.48,1.55
2015-06-18,PK-KP-PSH,Peshawar,KPK,0.0,36.23,32.0,2.08
2015-06-19,PK-KP-PSH,Peshawar,KPK,0.09,37.72,28.66,1.88
2015-06-20,PK-KP-PSH,Peshawar,KPK,0.89,38.13,26.62,2.93
2015-06-21,PK-KP-PSH,Peshawar,KPK,0.0,35.69,30.28,2.54
2015-06-22,PK-KP-PSH,Peshawar,KPK,0.24,35.4,26.42,2.2
2015-06-23,PK-KP-PSH,Peshawar,KPK,1.58,34.25,30.74,2.23
2015-06-24,PK-KP-PSH,Peshawar,KPK,7.47,30.07,44.12,3.74
2015-06-25,PK-KP-PSH,Peshawar,KPK,0.36,30.92,41.02,2.3
2015-06-26,PK-KP-PSH,Peshawar,KPK,0.1,31.53,32.6,1.57
2015-06-27,PK-KP-PSH,Peshawar,KPK,0.12,33.19,29.58,1.67
2015-06-28,PK-KP-PSH,Peshawar,KPK,0.18,35.36,26.63,1.49
2015-06-29,PK-KP-PSH,Peshawar,KPK,0.12,36.34,24.79,1.91
2015-06-30,PK-KP-PSH,Peshawar,KPK,0.36,35.05,27.81,2.66
2015-07-01,PK-KP-PSH,Peshawar,KPK,5.8,34.28,35.9,3.62
2015-07-02,PK-KP-PSH,Peshawar,KPK,1.16,33.03,43.67,2.82
2015-07-03,PK-KP-PSH,Peshawar,KPK,0.06,35.46,36.4,2.69
2015-07-04,PK-KP-PSH,Peshawar,KPK,0.0,37.15,30.85,2.74
2015-07-05,PK-KP-PSH,Peshawar,KPK,0.0,38.28,24.47,2.81
2015-07-06,PK-KP-PSH,Peshawar,KPK,4.44,36.25,24.29,2.46
2015-07-07,PK-KP-PSH,Peshawar,KPK,5.86,33.06,33.65,1.52
2015-07-08,PK-KP-PSH,Peshawar,KPK,0.18,33.22,37.27,3.05
2015-07-09,PK-KP-PSH,Peshawar,KPK,3.13,34.42,44.58,2.41
2015-07-10,PK-KP-PSH,Peshawar,KPK,10.24,33.13,46.31,2.96
2015-07-11,PK-KP-PSH,Peshawar,KPK,11.26,30.54,58.63,2.38
2015-07-12,PK-KP-PSH,Peshawar,KPK,0.39,31.76,54.38,1.93
2015-07-13,PK-KP-PSH,Peshawar,KPK,1.97,32.33,53.64,2.15
2015-07-14,PK-KP-PSH,Peshawar,KPK,0.0,33.56,50.54,2.58
2015-07-15,PK-KP-PSH,Peshawar,KPK,0.0,34.82,42.98,2.98
2015-07-16,PK-KP-PSH,Peshawar,KPK,0.0,35.65,40.53,2.94
2015-07-17,PK-KP-PSH,Peshawar,KPK,4.09,33.76,45.48,4.76
2015-07-18,PK-KP-PSH,Peshawar,KPK,8.98,31.14,62.72,2.99
2015-07-19,PK-KP-PSH,Peshawar,KPK,20.22,31.43,62.19,3.06
2015-07-20,PK-KP-PSH,Peshawar,KPK,12.71,30.77,62.66,2.41
2015-07-21,PK-KP-PSH,Peshawar,KPK,3.21,31.03,62.92,2.33
2015-07-22,PK-KP-PSH,Peshawar,KPK,0.23,31.77,59.56,2.59
2015-07-23,PK-KP-PSH,Peshawar,KPK,9.23,30.38,63.9,2.36
2015-07-24,PK-KP-PSH,Peshawar,KPK,1.18,30.23,64.29,1.98
2015-07-25,PK-KP-PSH,Peshawar,KPK,0.33,30.92,61.22,2.93
2015-07-26,PK-KP-PSH,Peshawar,KPK,19.36,29.09,71.95,1.53
2015-07-27,PK-KP-PSH,Peshawar,KPK,3.05,30.53,61.58,0.8
2015-07-28,PK-KP-PSH,Peshawar,KPK,0.01,31.12,59.83,2.3
2015-07-29,PK-KP-PSH,Peshawar,KPK,0.77,31.59,59.04,1.85
2015-07-30,PK-KP-PSH,Peshawar,KPK,0.08,32.77,54.65,2.48
2015-07-31,PK-KP-PSH,Peshawar,KPK,4.88,31.67,59.96,2.73
2015-08-01,PK-KP-PSH,Peshawar,KPK,24.64,30.27,70.98,2.56
2015-08-02,PK-KP-PSH,Peshawar,KPK,7.08,29.08,73.33,1.82
2015-08-03,PK-KP-PSH,Peshawar,KPK,5.02,29.21,71.88,1.98
2015-08-04,PK-KP-PSH,Peshawar,KPK,3.03,30.83,65.36,2.37
2015-08-05,PK-KP-PSH,Peshawar,KPK,0.02,31.78,60.94,2.21
2015-08-06,PK-KP-PSH,Peshawar,KPK,0.0,32.57,59.4,2.38
2015-08-07,PK-KP-PSH,Peshawar,KPK,0.31,33.29,56.05,2.32
2015-08-08,PK-KP-PSH,Peshawar,KPK,3.23,33.1,54.93,2.23
2015-08-09,PK-KP-PSH,Peshawar,KPK,1.12,32.57,52.51,2.4
2015-08-10,PK-KP-PSH,Peshawar,KPK,11.6,31.03,57.73,1.97
2015-08-11,PK-KP-PSH,Peshawar,KPK,0.07,31.48,58.85,1.97
2015-08-12,PK-KP-PSH,Peshawar,KPK,13.72,30.55,66.81,2.02
2015-08-13,PK-KP-PSH,Peshawar,KPK,1.03,30.41,66.46,2.64
2015-08-14,PK-KP-PSH,Peshawar,KPK,5.18,30.24,68.98,2.15
2015-08-15,PK-KP-PSH,Peshawar,KPK,2.41,30.39,67.6,2.44
2015-08-16,PK-KP-PSH,Peshawar,KPK,1.07,30.14,66.49,2.34
2015-08-17,PK-KP-PSH,Peshawar,KPK,0.0,30.56,59.21,2.72
2015-08-18,PK-KP-PSH,Peshawar,KPK,0.0,30.74,57.92,1.93
2015-08-19,PK-KP-PSH,Peshawar,KPK,0.0,31.31,58.98,2.16
2015-08-20,PK-KP-PSH,Peshawar,KPK,0.0,31.85,58.09,2.0
2015-08-21,PK-KP-PSH,Peshawar,KPK,11.66,30.03,59.39,2.22
2015-08-22,PK-KP-PSH,Peshawar,KPK,0.0,29.69,58.32,2.48
2015-08-23,PK-KP-PSH,Peshawar,KPK,0.0,29.36,57.69,2.14
2015-08-24,PK-KP-PSH,Peshawar,KPK,2.32,29.06,60.3,1.56
2015-08-25,PK-KP-PSH,Peshawar,KPK,0.0,30.54,52.53,1.78
2015-08-26,PK-KP-PSH,Peshawar,KPK,0.0,30.35,52.95,2.17
2015-08-27,PK-KP-PSH,Peshawar,KPK,0.12,30.57,54.7,1.94
2015-08-28,PK-KP-PSH,Peshawar,KPK,8.42,30.08,55.96,1.68
2015-08-29,PK-KP-PSH,Peshawar,KPK,0.09,30.56,53.35,1.59
2015-08-30,PK-KP-PSH,Peshawar,KPK,0.34,30.74,52.82,1.91
2015-08-31,PK-KP-PSH,Peshawar,KPK,2.8,28.7,59.62,2.03
2015-09-01,PK-KP-PSH,Peshawar,KPK,0.13,30.07,45.08,1.72
2015-09-02,PK-KP-PSH,Peshawar,KPK,0.0,30.12,38.97,1.91
2015-09-03,PK-KP-PSH,Peshawar,KPK,2.96,29.61,42.8,1.37
2015-09-04,PK-KP-PSH,Peshawar,KPK,0.02,29.19,47.95,1.68
2015-09-05,PK-KP-PSH,Peshawar,KPK,0.94,29.29,48.87,1.37
2015-09-06,PK-KP-PSH,Peshawar,KPK,0.37,28.5,51.14,2.46
2015-09-07,PK-KP-PSH,Peshawar,KPK,0.73,28.19,52.49,1.93
2015-09-08,PK-KP-PSH,Peshawar,KPK,0.0,28.54,45.42,1.44
2015-09-09,PK-KP-PSH,Peshawar,KPK,1.55,29.35,41.16,1.88
2015-09-10,PK-KP-PSH,Peshawar,KPK,0.0,29.45,42.23,1.73
2015-09-11,PK-KP-PSH,Peshawar,KPK,0.16,29.48,42.23,1.64
2015-09-12,PK-KP-PSH,Peshawar,KPK,0.0,29.36,41.34,1.6
2015-09-13,PK-KP-PSH,Peshawar,KPK,0.0,29.38,42.97,2.08
2015-09-14,PK-KP-PSH,Peshawar,KPK,0.0,29.71,40.69,1.7
2015-09-15,PK-KP-PSH,Peshawar,KPK,0.49,29.77,37.98,1.55
2015-09-16,PK-KP-PSH,Peshawar,KPK,6.99,29.02,46.41,1.44
2015-09-17,PK-KP-PSH,Peshawar,KPK,0.0,28.82,47.6,1.65
2015-09-18,PK-KP-PSH,Peshawar,KPK,0.0,29.57,43.96,1.83
2015-09-19,PK-KP-PSH,Peshawar,KPK,0.04,29.4,40.64,1.66
2015-09-20,PK-KP-PSH,Peshawar,KPK,3.18,28.99,42.83,0.97
2015-09-21,PK-KP-PSH,Peshawar,KPK,0.79,28.49,40.73,1.78
2015-09-22,PK-KP-PSH,Peshawar,KPK,20.77,26.29,56.41,1.63
2015-09-23,PK-KP-PSH,Peshawar,KPK,2.12,25.1,63.61,1.69
2015-09-24,PK-KP-PSH,Peshawar,KPK,0.0,26.63,57.39,2.13
2015-09-25,PK-KP-PSH,Peshawar,KPK,0.13,26.85,53.91,2.14
2015-09-26,PK-KP-PSH,Peshawar,KPK,4.07,26.04,51.86,2.02
2015-09-27,PK-KP-PSH,Peshawar,KPK,3.6,25.73,56.46,1.37
2015-09-28,PK-KP-PSH,Peshawar,KPK,0.47,25.42,55.62,1.51
2015-09-29,PK-KP-PSH,Peshawar,KPK,2.38,25.11,50.63,1.17
2015-09-30,PK-KP-PSH,Peshawar,KPK,0.04,26.01,43.62,2.09
2015-10-01,PK-KP-PSH,Peshawar,KPK,0.04,26.53,38.25,1.59
2015-10-02,PK-KP-PSH,Peshawar,KPK,0.0,26.53,38.12,1.6
2015-10-03,PK-KP-PSH,Peshawar,KPK,0.0,26.56,39.19,1.56
2015-10-04,PK-KP-PSH,Peshawar,KPK,0.0,26.15,38.5,2.17
2015-10-05,PK-KP-PSH,Peshawar,KPK,0.0,26.61,39.19,1.28
2015-10-06,PK-KP-PSH,Peshawar,KPK,0.0,26.79,40.54,1.53
2015-10-07,PK-KP-PSH,Peshawar,KPK,0.49,26.61,40.18,1.46
2015-10-08,PK-KP-PSH,Peshawar,KPK,0.01,26.74,35.81,1.8
2015-10-09,PK-KP-PSH,Peshawar,KPK,0.0,26.37,31.88,1.35
2015-10-10,PK-KP-PSH,Peshawar,KPK,0.0,26.23,29.57,1.35
2015-10-11,PK-KP-PSH,Peshawar,KPK,0.0,26.69,33.84,1.66
2015-10-12,PK-KP-PSH,Peshawar,KPK,0.0,26.95,39.05,1.59
2015-10-13,PK-KP-PSH,Peshawar,KPK,0.0,26.38,45.84,1.81
2015-10-14,PK-KP-PSH,Peshawar,KPK,8.19,25.62,56.36,1.58
2015-10-15,PK-KP-PSH,Peshawar,KPK,0.0,24.59,56.21,1.22
2015-10-16,PK-KP-PSH,Peshawar,KPK,0.02,24.85,51.72,1.46
2015-10-17,PK-KP-PSH,Peshawar,KPK,0.01,25.13,45.98,1.77
2015-10-18,PK-KP-PSH,Peshawar,KPK,4.61,24.17,49.95,1.94
2015-10-19,PK-KP-PSH,Peshawar,KPK,22.71,21.03,75.48,2.27
2015-10-20,PK-KP-PSH,Peshawar,KPK,0.48,21.0,59.35,1.4
2015-10-21,PK-KP-PSH,Peshawar,KPK,0.0,21.46,41.08,1.7
2015-10-22,PK-KP-PSH,Peshawar,KPK,0.0,21.55,39.54,1.6
2015-10-23,PK-KP-PSH,Peshawar,KPK,0.0,21.23,42.73,1.57
2015-10-24,PK-KP-PSH,Peshawar,KPK,16.1,20.33,57.55,2.58
2015-10-25,PK-KP-PSH,Peshawar,KPK,26.74,16.42,88.18,1.68
2015-10-26,PK-KP-PSH,Peshawar,KPK,3.14,16.28,74.7,1.77
2015-10-27,PK-KP-PSH,Peshawar,KPK,0.0,17.71,52.87,2.22
2015-10-28,PK-KP-PSH,Peshawar,KPK,0.0,18.7,40.97,1.85
2015-10-29,PK-KP-PSH,Peshawar,KPK,0.0,18.88,41.64,1.49
2015-10-30,PK-KP-PSH,Peshawar,KPK,0.0,18.76,47.17,1.64
2015-10-31,PK-KP-PSH,Peshawar,KPK,0.0,19.17,46.56,1.16
2015-11-01,PK-KP-PSH,Peshawar,KPK,0.0,19.09,53.45,1.34
2015-11-02,PK-KP-PSH,Peshawar,KPK,0.09,20.0,57.86,1.02
2015-11-03,PK-KP-PSH,Peshawar,KPK,5.75,18.6,67.48,2.26
2015-11-04,PK-KP-PSH,Peshawar,KPK,21.17,17.38,69.82,2.58
2015-11-05,PK-KP-PSH,Peshawar,KPK,0.47,17.09,58.0,1.94
2015-11-06,PK-KP-PSH,Peshawar,KPK,0.0,16.18,49.96,2.22
2015-11-07,PK-KP-PSH,Peshawar,KPK,0.0,16.72,48.12,1.89
2015-11-08,PK-KP-PSH,Peshawar,KPK,0.01,17.13,49.24,1.8
2015-11-09,PK-KP-PSH,Peshawar,KPK,3.6,14.19,74.47,3.65
2015-11-10,PK-KP-PSH,Peshawar,KPK,3.56,12.71,79.7,3.18
2015-11-11,PK-KP-PSH,Peshawar,KPK,2.58,14.11,72.15,2.45
2015-11-12,PK-KP-PSH,Peshawar,KPK,7.32,13.51,78.55,3.28
2015-11-13,PK-KP-PSH,Peshawar,KPK,5.12,14.84,75.83,2.71
2015-11-14,PK-KP-PSH,Peshawar,KPK,0.0,16.39,52.2,2.08
2015-11-15,PK-KP-PSH,Peshawar,KPK,0.04,16.83,45.94,1.21
2015-11-16,PK-KP-PSH,Peshawar,KPK,0.0,15.43,52.78,2.8
2015-11-17,PK-KP-PSH,Peshawar,KPK,0.0,16.7,36.68,1.59
2015-11-18,PK-KP-PSH,Peshawar,KPK,0.0,17.54,37.08,1.41
2015-11-19,PK-KP-PSH,Peshawar,KPK,0.0,17.17,40.74,1.11
